"experiment_ID","weather_date","solar_radiation","maximum_temperature","minimum_temperature","temp_average_daily","precipitation","daylength_sunrise_sunset","realtive_humidity_avg"
"LTFE_Duernast","2015-01-01",NA,0.6,-6.6,-2.9,0,1.9,94.6
"LTFE_Duernast","2015-01-02",NA,3.2,-8.4,-1.6,5.4,2,92.2
"LTFE_Duernast","2015-01-03",NA,4.6,-0.4,1,27.1,0,94.7
"LTFE_Duernast","2015-01-04",NA,1.3,0.4,1,0,0,86.2
"LTFE_Duernast","2015-01-05",NA,2.8,-2.5,0.4,0,1.8,78.4
"LTFE_Duernast","2015-01-06",NA,3.5,-3.9,-0.6,0,5.4,81.7
"LTFE_Duernast","2015-01-07",NA,1.9,-4.6,-0.4,1,0,93
"LTFE_Duernast","2015-01-08",NA,7.7,-1.9,3.9,0.2,0,81.8
"LTFE_Duernast","2015-01-09",NA,9.4,4.1,6.8,3.8,0,78.5
"LTFE_Duernast","2015-01-10",NA,15,9.3,12.5,0,4.1,72.7
"LTFE_Duernast","2015-01-11",NA,11.2,0.2,2.7,9.1,0.8,85.9
"LTFE_Duernast","2015-01-12",NA,4.7,-1.6,2.7,0,0.4,71.8
"LTFE_Duernast","2015-01-13",NA,13.2,-2.9,4.6,0,7.9,55.4
"LTFE_Duernast","2015-01-14",NA,9.8,-0.5,5.5,1.4,0,73
"LTFE_Duernast","2015-01-15",NA,7.3,-1.7,2.1,0,1.2,84.9
"LTFE_Duernast","2015-01-16",NA,4.7,-2.2,1.3,0,1.3,87.9
"LTFE_Duernast","2015-01-17",NA,3.2,0.2,1,7.3,0,96.9
"LTFE_Duernast","2015-01-18",NA,2.5,0.1,0.9,0,0,93.3
"LTFE_Duernast","2015-01-19",NA,3,-2.2,0.4,0,4.6,87.4
"LTFE_Duernast","2015-01-20",NA,0.9,-2.3,-0.7,0,0,97.2
"LTFE_Duernast","2015-01-21",NA,0.3,-0.8,-0.1,0,0,89.4
"LTFE_Duernast","2015-01-22",NA,0.8,-0.4,0,0,0,93
"LTFE_Duernast","2015-01-23",NA,0.2,-0.8,-0.2,0.2,0,95.6
"LTFE_Duernast","2015-01-24",NA,0.3,-2.1,-0.6,0,0,91
"LTFE_Duernast","2015-01-25",NA,0.6,-1.3,-0.4,2.4,0.1,89.5
"LTFE_Duernast","2015-01-26",NA,1.4,-2.1,-0.7,2.4,2.7,86.2
"LTFE_Duernast","2015-01-27",NA,1.1,-0.3,0.4,1.6,0.9,92.9
"LTFE_Duernast","2015-01-28",NA,1.8,-2.2,0,0.6,3.2,85.4
"LTFE_Duernast","2015-01-29",NA,2.9,-1.1,1,2.1,4.6,86.3
"LTFE_Duernast","2015-01-30",NA,1.9,-4.6,-0.3,1.5,0.1,81.9
"LTFE_Duernast","2015-01-31",NA,1.9,-4.4,-0.9,0.5,6.4,81.5
"LTFE_Duernast","2015-02-01",NA,1.6,-6.2,-1.2,1.7,3.1,84.5
"LTFE_Duernast","2015-02-02",NA,0.8,-5.1,-1,0.4,0.7,89.2
"LTFE_Duernast","2015-02-03",NA,-0.7,-11.8,-5.8,0,8.1,87.7
"LTFE_Duernast","2015-02-04",NA,-2.7,-14.1,-7.7,0,7,89.2
"LTFE_Duernast","2015-02-05",NA,-1.1,-5,-2.9,0,0,78.5
"LTFE_Duernast","2015-02-06",NA,-1.3,-6.2,-3.6,0,4.2,71.8
"LTFE_Duernast","2015-02-07",NA,-2.4,-8.2,-5.6,0,7.8,72.5
"LTFE_Duernast","2015-02-08",NA,0.7,-7.5,-2.8,1,2,73.8
"LTFE_Duernast","2015-02-09",NA,0.3,-4.5,-2,0.1,0,75.3
"LTFE_Duernast","2015-02-10",NA,3.6,-5.4,0.3,0,0.9,82.6
"LTFE_Duernast","2015-02-11",NA,0.6,-3.1,-0.9,0,0,94.6
"LTFE_Duernast","2015-02-12",NA,-1.1,-2.6,-1.8,0,0,98.5
"LTFE_Duernast","2015-02-13",NA,-1.7,-4.6,-3.1,0,0,97.9
"LTFE_Duernast","2015-02-14",NA,-2,-4.3,-3,0,0,97.5
"LTFE_Duernast","2015-02-15",NA,-0.1,-4.5,-2.2,0,0,97.2
"LTFE_Duernast","2015-02-16",NA,0,-3,-1.4,0,0,96.4
"LTFE_Duernast","2015-02-17",NA,-1.2,-3.5,-2.4,0,0,98.3
"LTFE_Duernast","2015-02-18",NA,-1.4,-2.9,-1.9,0,0,96.1
"LTFE_Duernast","2015-02-19",NA,3.4,-4.7,-2.5,0,3.1,92.5
"LTFE_Duernast","2015-02-20",NA,8.9,-8.6,-0.9,0,10,82
"LTFE_Duernast","2015-02-21",NA,6.7,-5.8,0.6,0,1.8,77.9
"LTFE_Duernast","2015-02-22",NA,3.6,-4.2,0.7,2,0.3,93.9
"LTFE_Duernast","2015-02-23",NA,4.3,-4.5,0.1,2.6,0.7,94.5
"LTFE_Duernast","2015-02-24",NA,5.2,-0.9,2.4,0.4,0.5,85.8
"LTFE_Duernast","2015-02-25",NA,4.9,-2.1,1.3,0,0.8,84.8
"LTFE_Duernast","2015-02-26",NA,6.3,-3.9,0.6,0,9.3,84.1
"LTFE_Duernast","2015-02-27",NA,7.8,-4.4,1,1.3,7.5,84.7
"LTFE_Duernast","2015-02-28",NA,3.6,-1.6,1.1,0.4,0,93.5
"LTFE_Duernast","2015-03-01",NA,8.1,-2,3.2,1,0.1,90.5
"LTFE_Duernast","2015-03-02",NA,8.6,0.9,5.4,6.7,0.1,83.5
"LTFE_Duernast","2015-03-03",NA,8.1,0.4,3.6,0,9,68.7
"LTFE_Duernast","2015-03-04",NA,5.5,-0.4,3,1.6,2.8,75.7
"LTFE_Duernast","2015-03-05",NA,4.6,-0.4,1.6,0.3,1.6,75.4
"LTFE_Duernast","2015-03-06",NA,6.1,-2.3,2.3,0,1.1,74.8
"LTFE_Duernast","2015-03-07",NA,8.8,-2.9,2.5,0,9.4,76.8
"LTFE_Duernast","2015-03-08",NA,12.5,-2.7,4.3,0,9.6,69.2
"LTFE_Duernast","2015-03-09",NA,13,-1.5,4.8,0,9.8,68.9
"LTFE_Duernast","2015-03-10",NA,13.9,-3.1,5.7,0,9.1,69.6
"LTFE_Duernast","2015-03-11",NA,7.9,-1.5,4.4,1.4,4.4,73.5
"LTFE_Duernast","2015-03-12",NA,8.1,0.1,3.7,0,1.7,70.8
"LTFE_Duernast","2015-03-13",NA,4.2,-0.8,2,0,0,73.2
"LTFE_Duernast","2015-03-14",NA,5.4,-2,2.1,0,0,83.8
"LTFE_Duernast","2015-03-15",NA,10.2,-0.8,4.3,0,5.5,74.2
"LTFE_Duernast","2015-03-16",NA,13.5,1.4,7.1,0,3,61.1
"LTFE_Duernast","2015-03-17",NA,17.5,4.1,10,0,8.2,58.8
"LTFE_Duernast","2015-03-18",NA,14.6,0.7,7.3,0,10.9,63.6
"LTFE_Duernast","2015-03-19",NA,13.6,-1,5.8,0,11,62.3
"LTFE_Duernast","2015-03-20",NA,13.3,-2.6,4.7,0,10.5,63.2
"LTFE_Duernast","2015-03-21",NA,14,-3.4,5.4,2.8,7.7,70.3
"LTFE_Duernast","2015-03-22",NA,5.7,2.6,4.2,0.9,0,86.8
"LTFE_Duernast","2015-03-23",NA,6.3,-0.8,4.1,0,0,83.6
"LTFE_Duernast","2015-03-24",NA,15.2,-2,6.5,0,9.8,74.8
"LTFE_Duernast","2015-03-25",NA,15.2,2.7,9.1,0,6.4,66.3
"LTFE_Duernast","2015-03-26",NA,7.7,4.9,5.9,0.7,0,86.5
"LTFE_Duernast","2015-03-27",NA,9.1,3.8,5.7,1.2,1.7,75.5
"LTFE_Duernast","2015-03-28",NA,11.8,1,6.4,0.1,7.4,66
"LTFE_Duernast","2015-03-29",NA,12.5,6.5,9.5,0.9,0.1,77.6
"LTFE_Duernast","2015-03-30",NA,9.5,3.8,6.5,7.9,2.2,80.7
"LTFE_Duernast","2015-03-31",NA,13.9,1.6,8.4,3.7,1.6,74.5
"LTFE_Duernast","2015-04-01",NA,6.5,0.2,2.7,3.7,5.7,78.3
"LTFE_Duernast","2015-04-02",NA,6,0.2,3.3,4.8,2.2,80.2
"LTFE_Duernast","2015-04-03",NA,9.7,-1.4,3.9,0,10.1,69.3
"LTFE_Duernast","2015-04-04",NA,5.3,1.9,3.5,4.5,0,86.6
"LTFE_Duernast","2015-04-05",NA,6.9,-2,2.4,0,9.7,63.3
"LTFE_Duernast","2015-04-06",NA,6.2,-2.4,1.6,0.2,2.6,72.3
"LTFE_Duernast","2015-04-07",NA,8.7,-2.9,2.8,0,10.5,68.4
"LTFE_Duernast","2015-04-08",NA,13.4,-0.2,6.3,0,10.5,64.3
"LTFE_Duernast","2015-04-09",NA,18,2.4,9.3,0,12.2,70.3
"LTFE_Duernast","2015-04-10",NA,21,1.7,11.4,0,10.6,63.4
"LTFE_Duernast","2015-04-11",NA,18.1,5.3,12.2,0,3.7,60.6
"LTFE_Duernast","2015-04-12",NA,18.9,5.7,11.8,0,6.3,68.2
"LTFE_Duernast","2015-04-13",NA,18.4,5.3,11.8,0,8.7,63.7
"LTFE_Duernast","2015-04-14",NA,18.8,5.4,11.9,0,7.9,60.8
"LTFE_Duernast","2015-04-15",NA,23.3,5.5,14.6,0,12.4,49.5
"LTFE_Duernast","2015-04-16",NA,21.8,9.6,15.8,0.1,6.7,47.4
"LTFE_Duernast","2015-04-17",NA,16.4,5.3,11,24.4,0.6,86.1
"LTFE_Duernast","2015-04-18",NA,10.1,0.9,5.9,0,8,64.1
"LTFE_Duernast","2015-04-19",NA,12.9,-0.1,6.4,0,13.2,64.8
"LTFE_Duernast","2015-04-20",NA,16.5,-0.2,8.8,0,13,60.7
"LTFE_Duernast","2015-04-21",NA,19.7,1.6,11.5,0,13.1,57
"LTFE_Duernast","2015-04-22",NA,19.8,2.6,11.1,0,11.9,54.5
"LTFE_Duernast","2015-04-23",NA,12.2,0,6.1,0,7.4,69.2
"LTFE_Duernast","2015-04-24",NA,18.2,-0.7,8.9,0,13.1,64
"LTFE_Duernast","2015-04-25",NA,19.7,3.1,12.2,1.5,5.5,68.7
"LTFE_Duernast","2015-04-26",NA,20,10.1,14.6,1.5,7.8,72.5
"LTFE_Duernast","2015-04-27",NA,22.8,6.3,15.6,5.8,11.5,67.2
"LTFE_Duernast","2015-04-28",NA,12.1,4.5,8.1,6.5,0.2,87.2
"LTFE_Duernast","2015-04-29",NA,13.1,0.8,7.7,0,11.2,76
"LTFE_Duernast","2015-04-30",NA,15.4,5.3,10,1.1,4.8,74.2
"LTFE_Duernast","2015-05-01",NA,9.6,7.7,8.5,30.7,0,95.5
"LTFE_Duernast","2015-05-02",NA,13.6,7.4,10.3,1.4,0.6,86.9
"LTFE_Duernast","2015-05-03",NA,16.3,10.2,13.4,11.6,0,95.1
"LTFE_Duernast","2015-05-04",NA,20.7,14.2,16.8,0,1.6,82.9
"LTFE_Duernast","2015-05-05",NA,25.9,12.9,18.4,3.6,2.2,75.3
"LTFE_Duernast","2015-05-06",NA,14.6,8.5,12.2,25.8,3.7,90
"LTFE_Duernast","2015-05-07",NA,18,8,12.6,0,9.2,73.6
"LTFE_Duernast","2015-05-08",NA,22.2,8.8,15,0,11,68.4
"LTFE_Duernast","2015-05-09",NA,17.6,10.8,13.7,4.7,0.3,85.2
"LTFE_Duernast","2015-05-10",NA,19,7.4,13.4,0,9.3,74.2
"LTFE_Duernast","2015-05-11",NA,21.8,5.6,14.3,0,11.8,71.9
"LTFE_Duernast","2015-05-12",NA,27.5,8.4,19,0,11.7,58.4
"LTFE_Duernast","2015-05-13",NA,22.1,13.4,17.3,6.4,6,70.3
"LTFE_Duernast","2015-05-14",NA,18.6,11.4,14.9,0.9,6.1,79.8
"LTFE_Duernast","2015-05-15",NA,15.2,7.7,12.3,0.5,0,87.2
"LTFE_Duernast","2015-05-16",NA,19.8,5.7,14.2,0,10.8,69.7
"LTFE_Duernast","2015-05-17",NA,17.8,10.5,13.5,1.1,4,75.8
"LTFE_Duernast","2015-05-18",NA,23.5,7.3,16.1,0,13.7,69.9
"LTFE_Duernast","2015-05-19",NA,18,9.9,13.7,16.4,0.7,86.5
"LTFE_Duernast","2015-05-20",NA,10,6.7,8.1,20.4,0,94.3
"LTFE_Duernast","2015-05-21",NA,12.5,7,9.1,1.1,0,89.2
"LTFE_Duernast","2015-05-22",NA,15.4,4.3,10.8,0,4.7,76.7
"LTFE_Duernast","2015-05-23",NA,16.6,6.8,11.4,3.3,0.1,78.1
"LTFE_Duernast","2015-05-24",NA,15.7,8.6,11.6,1.4,0,87.8
"LTFE_Duernast","2015-05-25",NA,19.2,9.9,13,0.9,3.6,84.1
"LTFE_Duernast","2015-05-26",NA,15.1,8.1,11.5,0,1.4,77.7
"LTFE_Duernast","2015-05-27",NA,14,4.5,9.3,0,3,74.5
"LTFE_Duernast","2015-05-28",NA,20.3,3.5,12.4,0,12.9,68.8
"LTFE_Duernast","2015-05-29",NA,23.4,7.8,16.1,0,10.3,64.6
"LTFE_Duernast","2015-05-30",NA,18.4,11.5,14.5,0.1,7.6,76.5
"LTFE_Duernast","2015-05-31",NA,21.2,9.6,16,0,7.2,68.1
"LTFE_Duernast","2015-06-01",NA,26.1,11.9,18.6,0.2,10.5,67.7
"LTFE_Duernast","2015-06-02",NA,25.7,13.8,19.1,0,11,70.4
"LTFE_Duernast","2015-06-03",NA,28.4,12.5,21.5,0,13.2,58.8
"LTFE_Duernast","2015-06-04",NA,26.7,12.6,20.5,0,14.9,64.4
"LTFE_Duernast","2015-06-05",NA,28.1,15.4,21.5,0,14.9,65.9
"LTFE_Duernast","2015-06-06",NA,30.3,13.2,22.6,3.6,11.9,67.1
"LTFE_Duernast","2015-06-07",NA,26.9,16,21.4,0,11.7,72.7
"LTFE_Duernast","2015-06-08",NA,20.1,12.2,16.1,16.6,0.9,90.2
"LTFE_Duernast","2015-06-09",NA,13.4,11.2,12,0.8,0,93.6
"LTFE_Duernast","2015-06-10",NA,18.2,11.2,14.6,0,0.1,86.4
"LTFE_Duernast","2015-06-11",NA,22.4,14.2,17.7,0,2,82.8
"LTFE_Duernast","2015-06-12",NA,28.9,12.9,21,0,13.2,71.1
"LTFE_Duernast","2015-06-13",NA,25.5,14.7,20.4,8.8,6,75
"LTFE_Duernast","2015-06-14",NA,24.9,15.3,19.7,20.8,7.7,79.5
"LTFE_Duernast","2015-06-15",NA,16.6,13.6,15.5,21.7,0,93.4
"LTFE_Duernast","2015-06-16",NA,19,11.4,15.1,0,4.5,83.5
"LTFE_Duernast","2015-06-17",NA,19.5,10.1,14.2,0,8.3,74.6
"LTFE_Duernast","2015-06-18",NA,17.2,9.3,13.8,11.9,0,89.4
"LTFE_Duernast","2015-06-19",NA,15.5,10.9,12.9,0,1.4,80.1
"LTFE_Duernast","2015-06-20",NA,15.1,9.4,11.5,0.7,2.3,79.8
"LTFE_Duernast","2015-06-21",NA,17.6,9.5,13.4,0.6,1.6,78.3
"LTFE_Duernast","2015-06-22",NA,20.5,11.9,14.5,10,3.2,83.9
"LTFE_Duernast","2015-06-23",NA,16.6,9.7,12.6,2.8,9.6,73.3
"LTFE_Duernast","2015-06-24",NA,19.8,8,13.4,0,7.7,74
"LTFE_Duernast","2015-06-25",NA,21.3,6.4,14.6,0,10.4,72.9
"LTFE_Duernast","2015-06-26",NA,24.5,8.5,17.9,0,12,67.8
"LTFE_Duernast","2015-06-27",NA,22.9,13.8,17.7,0.9,2.2,81
"LTFE_Duernast","2015-06-28",NA,22.7,13,17.7,0,8.5,71.8
"LTFE_Duernast","2015-06-29",NA,25.2,12.5,18.7,0,8.2,71.6
"LTFE_Duernast","2015-06-30",NA,29,12.2,20.7,0,11.8,65.7
"LTFE_Duernast","2015-07-01",NA,28.6,13.5,21.7,0,15.1,67
"LTFE_Duernast","2015-07-02",NA,29.7,14.8,22.4,0,13.5,67.4
"LTFE_Duernast","2015-07-03",NA,31.9,14.1,23.6,0,13.6,70.5
"LTFE_Duernast","2015-07-04",NA,32.9,16.2,24.7,0,13.6,69.5
"LTFE_Duernast","2015-07-05",NA,33.4,17.6,25.8,0,13.3,65.5
"LTFE_Duernast","2015-07-06",NA,28.8,17.6,24,0.8,9.5,72.3
"LTFE_Duernast","2015-07-07",NA,33.8,16.4,25.8,4.5,14,66.4
"LTFE_Duernast","2015-07-08",NA,21,13.8,18.4,6.8,1.2,81.4
"LTFE_Duernast","2015-07-09",NA,19.1,8.7,15.4,0.3,4.8,69.7
"LTFE_Duernast","2015-07-10",NA,22.4,7.3,15.1,0,13.9,66.9
"LTFE_Duernast","2015-07-11",NA,28.3,8.3,18.9,0.1,12.3,66.8
"LTFE_Duernast","2015-07-12",NA,27.7,13.3,21.7,0,11.5,54.3
"LTFE_Duernast","2015-07-13",NA,21,15.8,18.1,1,0.3,69.6
"LTFE_Duernast","2015-07-14",NA,25.8,15.4,20.3,0,2,72.8
"LTFE_Duernast","2015-07-15",NA,27.4,16,21.2,0,8.7,67
"LTFE_Duernast","2015-07-16",NA,31.1,13.6,23.2,0,14.3,65.6
"LTFE_Duernast","2015-07-17",NA,33.9,15.3,25,0,11.5,58
"LTFE_Duernast","2015-07-18",NA,29.1,14.8,22.1,0.4,7.3,68.5
"LTFE_Duernast","2015-07-19",NA,28.8,16,23.1,0.5,8.3,68.9
"LTFE_Duernast","2015-07-20",NA,28.5,18.1,22.7,0,8.7,71.8
"LTFE_Duernast","2015-07-21",NA,32,16.5,24.3,0,10.4,65.4
"LTFE_Duernast","2015-07-22",NA,34.3,15.6,25.3,0,11,60.7
"LTFE_Duernast","2015-07-23",NA,24.5,18.3,21.1,1.4,3.4,76.6
"LTFE_Duernast","2015-07-24",NA,29.1,14.8,22.7,0,10.5,68.5
"LTFE_Duernast","2015-07-25",NA,25,12.6,20.1,0.2,3,59
"LTFE_Duernast","2015-07-26",NA,23.1,8,16.4,0.9,12.7,56.3
"LTFE_Duernast","2015-07-27",NA,23.8,12.9,17.4,3.5,8.9,71.6
"LTFE_Duernast","2015-07-28",NA,22.8,12.1,18.3,1.3,3.4,60.1
"LTFE_Duernast","2015-07-29",NA,20.5,9.5,15,1,3.8,81
"LTFE_Duernast","2015-07-30",NA,21.8,7.5,15.1,0,11.9,63.1
"LTFE_Duernast","2015-07-31",NA,23.5,9.3,17.6,0,12.6,50.4
"LTFE_Duernast","2015-08-01",NA,20.7,13.2,17.4,0,1.6,61.3
"LTFE_Duernast","2015-08-02",NA,25.1,12.9,18.4,0.1,5.5,73.8
"LTFE_Duernast","2015-08-03",NA,28.3,11.2,19.9,0,14.1,67
"LTFE_Duernast","2015-08-04",NA,31.6,12.1,21.9,0,11.1,64.8
"LTFE_Duernast","2015-08-05",NA,29.9,13.6,21.8,0,13.7,68.2
"LTFE_Duernast","2015-08-06",NA,33.6,13.2,24.1,0,13.8,59.5
"LTFE_Duernast","2015-08-07",NA,35.2,14.3,25.2,0,13.8,55
"LTFE_Duernast","2015-08-08",NA,34.9,15.4,24.7,1.9,12.1,60.6
"LTFE_Duernast","2015-08-09",NA,33.3,16.1,25.3,0,12.3,61.4
"LTFE_Duernast","2015-08-10",NA,30,17.8,23.6,0,9.3,69.5
"LTFE_Duernast","2015-08-11",NA,31.9,16.3,23.4,0,11.5,66.9
"LTFE_Duernast","2015-08-12",NA,33.4,14.2,23.8,0,12.9,57.9
"LTFE_Duernast","2015-08-13",NA,33.8,14.5,25.1,0,12.6,50.2
"LTFE_Duernast","2015-08-14",NA,32,17.3,23.3,4.7,9.2,65.6
"LTFE_Duernast","2015-08-15",NA,25.7,15.9,19.6,0.7,4.1,79.2
"LTFE_Duernast","2015-08-16",NA,18.9,14.8,16.2,6.8,0.4,91.4
"LTFE_Duernast","2015-08-17",NA,15.8,12.9,14.6,4.6,0,92.3
"LTFE_Duernast","2015-08-18",NA,21.5,11.3,16.3,0,8.4,74.6
"LTFE_Duernast","2015-08-19",NA,20,13.4,16.2,0,0.9,72.3
"LTFE_Duernast","2015-08-20",NA,20.6,12,16,0.1,2,78.1
"LTFE_Duernast","2015-08-21",NA,21.2,9.7,15.5,0,2.7,82.6
"LTFE_Duernast","2015-08-22",NA,24.9,8.2,16.7,0,12.2,66.1
"LTFE_Duernast","2015-08-23",NA,27.4,11.8,18.5,2.3,10.9,65.8
"LTFE_Duernast","2015-08-24",NA,28.7,14,19.3,21.6,7.7,80.7
"LTFE_Duernast","2015-08-25",NA,21.4,8.8,15.4,2.6,7.3,76.2
"LTFE_Duernast","2015-08-26",NA,25.2,7.1,16.1,0,13.2,70.1
"LTFE_Duernast","2015-08-27",NA,30.6,9.2,19.8,0,10.7,69.2
"LTFE_Duernast","2015-08-28",NA,30.3,15.6,23,0,8.8,63.3
"LTFE_Duernast","2015-08-29",NA,31.2,14.2,22.8,0,12.9,69.2
"LTFE_Duernast","2015-08-30",NA,32.4,16.2,24.2,0,12.7,68.1
"LTFE_Duernast","2015-08-31",NA,32,16,24,0,12.5,62.5
"LTFE_Duernast","2015-09-01",NA,31,15.1,21.2,11.9,8,66.9
"LTFE_Duernast","2015-09-02",NA,15.7,11.2,14.5,3.6,0,94.1
"LTFE_Duernast","2015-09-03",NA,18.2,11.3,14.4,2.9,0.2,94
"LTFE_Duernast","2015-09-04",NA,19.8,10.3,14.7,0,4.5,81.1
"LTFE_Duernast","2015-09-05",NA,17.9,10.1,13.5,0.3,1.8,66.1
"LTFE_Duernast","2015-09-06",NA,15.4,6.7,10.9,7.5,4,74.9
"LTFE_Duernast","2015-09-07",NA,14.6,6.2,10.3,0,0.3,79.2
"LTFE_Duernast","2015-09-08",NA,17.2,8.5,12.4,0,7.4,78.4
"LTFE_Duernast","2015-09-09",NA,17.8,7,12.1,0,6,72.7
"LTFE_Duernast","2015-09-10",NA,17.5,6.3,11.2,0,5.6,75.9
"LTFE_Duernast","2015-09-11",NA,20.7,4.1,12.7,0,9.6,75.1
"LTFE_Duernast","2015-09-12",NA,24.6,6.6,15.4,0,9,73.3
"LTFE_Duernast","2015-09-13",NA,25.6,9.4,17.2,0,8.2,75.2
"LTFE_Duernast","2015-09-14",NA,17.2,12.3,14.4,5,1.8,88.4
"LTFE_Duernast","2015-09-15",NA,19.8,10.2,14.6,1.2,3.2,78.3
"LTFE_Duernast","2015-09-16",NA,27.1,10.6,18.7,0,5.4,65.7
"LTFE_Duernast","2015-09-17",NA,28.4,11.5,17.2,0,7.5,68.9
"LTFE_Duernast","2015-09-18",NA,17.8,10,14.2,1.3,3.1,79.8
"LTFE_Duernast","2015-09-19",NA,19.9,7.1,13.7,0,5,78.1
"LTFE_Duernast","2015-09-20",NA,16.5,6.7,11.6,0,1.2,82.4
"LTFE_Duernast","2015-09-21",NA,18.6,4.2,11.4,0,11.8,71.9
"LTFE_Duernast","2015-09-22",NA,17.9,5,12.1,4.1,2.7,79.5
"LTFE_Duernast","2015-09-23",NA,13.1,9.3,10.8,6.7,0,84.9
"LTFE_Duernast","2015-09-24",NA,13.7,5.7,10.3,0,0.3,89
"LTFE_Duernast","2015-09-25",NA,16.9,5.2,11.4,0,1.3,84.2
"LTFE_Duernast","2015-09-26",NA,16.4,10.8,12.8,0,0,82.2
"LTFE_Duernast","2015-09-27",NA,16,8.6,12.1,0,1.9,65.2
"LTFE_Duernast","2015-09-28",NA,14.3,4.4,10.2,0,1.9,66.6
"LTFE_Duernast","2015-09-29",NA,15.6,5.8,10.4,0,6.3,63.5
"LTFE_Duernast","2015-09-30",NA,14.8,5.5,9.6,0,10.4,61.9
"LTFE_Duernast","2015-10-01",NA,17.1,4.3,10.1,0,11.2,60.8
"LTFE_Duernast","2015-10-02",NA,18.4,5.9,11.8,0,11.2,66.2
"LTFE_Duernast","2015-10-03",NA,21.4,6.5,12.9,0,6.9,77
"LTFE_Duernast","2015-10-04",NA,13.4,3.5,9.7,0.5,0.5,92.8
"LTFE_Duernast","2015-10-05",NA,18.5,3.4,10.7,0.3,9.3,79.8
"LTFE_Duernast","2015-10-06",NA,21.4,10.4,15,12.6,6,85.5
"LTFE_Duernast","2015-10-07",NA,15,11,13.2,6.7,0,94.3
"LTFE_Duernast","2015-10-08",NA,15.5,7.1,11.3,0,2.8,86.4
"LTFE_Duernast","2015-10-09",NA,16.5,6.6,11.3,0,5.2,83.6
"LTFE_Duernast","2015-10-10",NA,12.5,5.2,9.8,0,0,90.3
"LTFE_Duernast","2015-10-11",NA,10.9,3.1,7.7,0,1.5,87.5
"LTFE_Duernast","2015-10-12",NA,11,0.8,4.9,0,8.3,78.8
"LTFE_Duernast","2015-10-13",NA,7.9,2,5,14.1,0,89.8
"LTFE_Duernast","2015-10-14",NA,8.8,4,5.8,13.8,0.3,88.3
"LTFE_Duernast","2015-10-15",NA,5.2,3.8,4.4,5.8,0,92.6
"LTFE_Duernast","2015-10-16",NA,5.6,3.1,4.5,2,0,88.8
"LTFE_Duernast","2015-10-17",NA,7.9,2.8,5.3,0.7,0.8,85.5
"LTFE_Duernast","2015-10-18",NA,8.3,5.2,6.2,4.9,0,93.3
"LTFE_Duernast","2015-10-19",NA,7.9,1.9,5.8,0.1,0.3,90.7
"LTFE_Duernast","2015-10-20",NA,8.9,0.2,4.2,0,1.1,92.5
"LTFE_Duernast","2015-10-21",NA,9.6,3.7,6.4,0,2.2,89.2
"LTFE_Duernast","2015-10-22",NA,11.1,5.9,8.3,0,1.9,79.3
"LTFE_Duernast","2015-10-23",NA,12.3,4.5,9,0,0.1,90.2
"LTFE_Duernast","2015-10-24",NA,11.9,4.3,6.7,0,3.3,95
"LTFE_Duernast","2015-10-25",NA,14.3,3.7,8.7,0,0.5,91
"LTFE_Duernast","2015-10-26",NA,13.6,6.2,8.8,0,3.3,92
"LTFE_Duernast","2015-10-27",NA,8.8,6.2,7.7,0,0,93.7
"LTFE_Duernast","2015-10-28",NA,8.5,3.6,6.7,0,0,93.8
"LTFE_Duernast","2015-10-29",NA,9.2,4.5,7.3,0.1,0,96.3
"LTFE_Duernast","2015-10-30",NA,9.1,6.9,8,0,0,91.4
"LTFE_Duernast","2015-10-31",NA,14,2.5,8.2,0,5.5,85.2
"LTFE_Duernast","2015-11-01",NA,14.5,-0.5,5.6,0,9.4,83
"LTFE_Duernast","2015-11-02",NA,13.3,-3.5,3,0,9.4,82.7
"LTFE_Duernast","2015-11-03",NA,12.9,-3.8,3,0,8.2,84.6
"LTFE_Duernast","2015-11-04",NA,16,0.6,8.4,0,0.7,81.9
"LTFE_Duernast","2015-11-05",NA,16.8,3.8,8.7,0,5.8,86.3
"LTFE_Duernast","2015-11-06",NA,17.5,3.2,9.8,0,4.7,83.9
"LTFE_Duernast","2015-11-07",NA,17.6,8.3,12.5,0,1.8,89.5
"LTFE_Duernast","2015-11-08",NA,18.3,9.3,13.1,0,6.8,87.3
"LTFE_Duernast","2015-11-09",NA,18,6.2,13.4,0.1,2,75.3
"LTFE_Duernast","2015-11-10",NA,18,8,13,0,7,67
"LTFE_Duernast","2015-11-11",NA,16,3,9.9,0,6.6,74.4
"LTFE_Duernast","2015-11-12",NA,14,1.3,6.5,0,8,86.3
"LTFE_Duernast","2015-11-13",NA,12.3,0.5,6.7,0.3,3.9,85.5
"LTFE_Duernast","2015-11-14",NA,10,5.5,7.6,0.9,5.5,75
"LTFE_Duernast","2015-11-15",NA,15.6,6.1,11.8,0.5,1.1,61.2
"LTFE_Duernast","2015-11-16",NA,18.2,3.2,12.2,0,8.2,65.9
"LTFE_Duernast","2015-11-17",NA,15.3,2.3,10.3,0.2,0.2,76.7
"LTFE_Duernast","2015-11-18",NA,15.8,7.4,13.2,0,7.7,63.8
"LTFE_Duernast","2015-11-19",NA,15.1,9.9,13,0,3.1,61.3
"LTFE_Duernast","2015-11-20",NA,15,2,8.2,53.2,0,89.3
"LTFE_Duernast","2015-11-21",NA,5,-0.1,2.5,1.7,2.8,86.2
